,ID,Severity_Binary,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Sunrise_Sunset,Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Traffic_Signal,Junction,Crossing,Hour,Day,Month,Year
13706,A-13707,0,39.52169,-122.088676,0.01,73.4,44.0,Day,29.98,40.0,9.2,,Cloudy,0,0,0,16,26,10,2016
13707,A-13708,1,37.842594,-122.2976,0.01,69.1,65.0,Day,29.97,10.0,11.5,,Cloudy,0,1,0,16,26,10,2016
13708,A-13709,0,38.448605,-122.725571,0.01,68.0,63.0,Day,29.95,10.0,8.1,,Cloudy,0,0,0,16,26,10,2016
13709,A-13710,0,37.64927700000001,-122.490959,0.01,71.1,49.0,Day,29.96,10.0,11.5,,Cloudy,0,0,1,16,26,10,2016
13710,A-13711,0,37.512005,-122.349594,0.01,62.6,82.0,Day,30.0,9.0,5.8,,Clear,1,0,0,16,26,10,2016
13711,A-13712,1,37.346882,-121.921021,0.01,73.9,50.0,Day,29.94,10.0,13.8,,Cloudy,0,0,0,16,26,10,2016
13712,A-13713,1,39.239548,-120.752548,0.01,57.0,49.0,Day,30.0,10.0,11.5,,Clear,0,1,0,16,26,10,2016
13713,A-13714,0,38.466824,-122.72768400000001,0.01,68.0,63.0,Day,29.95,10.0,8.1,,Cloudy,0,1,0,16,26,10,2016
13714,A-13715,1,37.771645,-122.223877,0.01,71.1,59.0,Day,29.96,10.0,8.1,,Cloudy,0,0,0,16,26,10,2016
13715,A-13716,1,37.758404,-122.21217299999999,0.01,71.1,59.0,Day,29.96,10.0,8.1,,Cloudy,0,0,0,16,26,10,2016
13716,A-13717,0,39.01207,-122.43486000000001,0.01,68.0,63.0,Day,29.95,10.0,8.1,,Cloudy,0,0,0,17,26,10,2016
13717,A-13718,0,37.530201,-122.00277700000001,0.01,69.8,68.0,Day,29.94,10.0,11.5,,Clear,0,0,0,17,26,10,2016
13718,A-13719,0,37.255169,-121.95645900000001,0.01,73.9,50.0,Day,29.94,10.0,13.8,,Cloudy,0,0,0,17,26,10,2016
13719,A-13720,1,37.788273,-121.30259699999999,0.01,80.1,34.0,Day,29.93,10.0,5.8,,Clear,0,1,0,17,26,10,2016
13720,A-13721,0,39.53091,-123.404381,0.01,66.9,54.0,Day,29.95,10.0,6.9,,Clear,0,0,0,17,26,10,2016
13721,A-13722,1,37.491714,-121.919075,0.01,70.0,59.0,Day,29.96,10.0,10.4,,Clear,0,0,0,17,26,10,2016
13722,A-13723,1,37.955875,-121.318451,0.01,80.1,34.0,Day,29.93,10.0,5.8,,Clear,0,1,0,17,26,10,2016
13723,A-13724,0,39.555161,-123.430252,0.01,64.0,65.0,Day,29.94,10.0,8.1,,Clear,0,0,0,17,26,10,2016
13724,A-13725,1,37.547222,-121.919868,0.01,66.0,70.0,Day,29.97,10.0,9.2,,Clear,0,0,0,17,26,10,2016
13725,A-13726,1,37.824688,-122.31205,0.01,64.0,75.0,Night,29.99,10.0,9.2,,Cloudy,0,0,0,18,26,10,2016
13726,A-13727,1,37.504448,-121.933006,0.01,64.9,73.0,Night,29.98,10.0,8.1,,Clear,0,0,0,18,26,10,2016
13727,A-13728,0,37.957253,-121.744881,0.01,64.9,63.0,Night,29.96,10.0,10.4,,Clear,0,0,0,18,26,10,2016
13728,A-13729,0,38.388729,-122.71608,0.01,62.1,78.0,Night,29.96,10.0,3.5,,Cloudy,0,1,0,18,26,10,2016
13729,A-13730,0,37.410408000000004,-121.992104,0.0,64.9,73.0,Night,29.98,10.0,8.1,,Clear,0,0,0,18,26,10,2016
13730,A-13731,0,37.250285999999996,-121.913132,0.0,66.9,61.0,Night,29.96,10.0,9.2,,Cloudy,0,0,1,18,26,10,2016
13731,A-13732,0,37.251118,-121.95876299999999,0.01,66.9,61.0,Night,29.96,10.0,9.2,,Cloudy,0,0,0,19,26,10,2016
13732,A-13733,0,37.520126,-121.942871,0.01,64.9,73.0,Night,29.98,10.0,8.1,,Clear,0,0,0,19,26,10,2016
13733,A-13734,0,37.877388,-122.18415800000001,0.01,64.0,65.0,Night,29.94,10.0,8.1,,Clear,0,0,0,19,26,10,2016
13734,A-13735,1,37.396164,-121.907578,0.01,66.0,63.0,Night,29.99,10.0,6.9,,Cloudy,0,0,0,19,26,10,2016
13735,A-13736,0,38.63678,-121.321053,0.01,64.4,64.0,Night,29.96,10.0,3.5,,Clear,0,0,0,19,26,10,2016
13736,A-13737,0,38.743469,-121.170799,0.01,64.4,64.0,Night,29.96,10.0,3.5,,Clear,1,0,1,19,26,10,2016
13737,A-13738,1,37.93515,-122.516548,0.01,59.0,82.0,Night,29.99,10.0,3.5,,Clear,0,0,0,19,26,10,2016
13738,A-13739,1,37.884747,-122.30866999999999,0.01,63.0,81.0,Night,30.0,10.0,6.9,,Cloudy,0,0,0,20,26,10,2016
13739,A-13740,0,37.967605999999996,-122.51926399999999,0.01,59.0,82.0,Night,30.0,10.0,8.1,,Clear,0,0,0,20,26,10,2016
13740,A-13741,0,37.308696999999995,-121.963715,0.01,64.0,67.0,Night,29.99,10.0,4.6,,Cloudy,1,0,1,20,26,10,2016
13741,A-13742,0,37.255516,-121.955734,0.01,64.0,67.0,Night,29.99,10.0,4.6,,Cloudy,0,0,0,20,26,10,2016
13742,A-13743,1,37.470577,-121.908745,0.01,63.0,72.0,Night,30.0,10.0,9.2,,Clear,0,0,0,20,26,10,2016
13743,A-13744,1,37.648651,-122.096718,0.01,62.1,72.0,Night,30.02,10.0,5.8,,Clear,0,1,0,20,26,10,2016
13744,A-13745,0,39.196663,-122.037155,0.01,61.0,81.0,Night,29.98,10.0,8.1,,Clear,0,0,0,20,26,10,2016
13745,A-13746,0,37.055779,-121.593521,0.01,60.8,77.0,Night,30.02,10.0,8.1,,Clear,0,0,0,20,26,10,2016
13746,A-13747,0,37.579498,-122.323494,0.01,62.1,75.0,Night,30.0,10.0,3.5,,Cloudy,0,0,1,20,26,10,2016
13747,A-13748,0,37.065224,-122.254158,0.01,55.0,96.0,Night,30.02,10.0,3.5,,Clear,0,0,0,21,26,10,2016
13748,A-13749,1,37.806862,-121.990784,0.01,61.0,72.0,Night,29.95,10.0,8.1,,Clear,0,1,0,21,26,10,2016
13749,A-13750,0,38.038277,-122.53647600000001,0.01,57.2,94.0,Night,30.01,10.0,8.1,,Cloudy,0,0,0,21,26,10,2016
13750,A-13751,0,37.95475,-122.36421200000001,0.0,61.0,72.0,Night,29.95,10.0,8.1,,Clear,0,0,0,21,26,10,2016
13751,A-13752,1,37.948452,-121.300606,0.01,62.1,78.0,Night,29.98,2.5,8.1,,Other,0,0,0,21,26,10,2016
13752,A-13753,0,37.63858,-121.03990900000001,0.01,66.0,65.0,Night,29.97,10.0,9.2,,Clear,0,0,0,21,26,10,2016
13753,A-13754,0,37.429688,-122.102722,0.01,62.6,88.0,Night,29.99,10.0,9.2,,Cloudy,0,0,0,22,26,10,2016
13754,A-13755,1,38.299831,-122.03380600000001,0.01,59.9,81.0,Night,29.98,10.0,11.5,,Clear,0,0,0,22,26,10,2016
13755,A-13756,0,36.988815,-121.954651,0.01,55.0,96.0,Night,30.02,10.0,3.5,,Clear,1,0,1,21,26,10,2016
13756,A-13757,0,37.346889000000004,-121.880447,0.01,63.0,70.0,Night,29.99,10.0,4.6,,Cloudy,0,0,1,21,26,10,2016
13757,A-13758,0,37.802856,-121.675377,0.01,57.9,78.0,Night,29.99,10.0,8.1,,Clear,0,0,0,21,26,10,2016
13758,A-13759,0,37.455936,-120.776276,0.0,66.0,65.0,Night,29.97,10.0,9.2,,Clear,0,0,0,22,26,10,2016
13759,A-13760,0,38.207676,-122.15670800000001,0.01,60.1,86.0,Night,29.98,10.0,5.8,,Clear,0,0,0,22,26,10,2016
13760,A-13761,0,37.324574,-121.887901,0.01,63.0,70.0,Night,29.99,10.0,4.6,,Cloudy,0,0,0,22,26,10,2016
13761,A-13762,0,38.150757,-122.449348,0.01,55.4,94.0,Night,30.02,10.0,8.1,,Other,1,0,0,22,26,10,2016
13762,A-13763,1,38.682713,-121.33628799999998,0.01,60.8,77.0,Night,29.99,8.0,3.5,,Clear,0,0,0,22,26,10,2016
13763,A-13764,1,38.561840000000004,-121.953255,0.01,64.0,60.0,Night,29.98,10.0,3.5,,Clear,0,0,0,22,26,10,2016
13764,A-13765,1,37.99185900000001,-122.30792199999999,0.01,57.9,81.0,Night,29.96,10.0,8.1,,Clear,0,0,0,22,26,10,2016
13765,A-13766,0,37.304348,-121.87905900000001,0.01,62.1,75.0,Night,29.99,10.0,3.5,,Cloudy,0,0,0,22,26,10,2016
13766,A-13767,0,38.891651,-121.01578500000001,0.01,57.2,72.0,Night,30.02,10.0,8.1,,Clear,0,0,0,23,26,10,2016
13767,A-13768,1,37.36196500000001,-121.90338899999999,0.01,61.0,72.0,Night,29.99,10.0,5.8,,Cloudy,0,0,0,23,26,10,2016
13768,A-13769,1,38.213844,-122.142197,0.01,57.9,87.0,Night,29.96,10.0,8.1,,Other,0,0,0,23,26,10,2016
13769,A-13770,0,37.152908000000004,-121.652679,0.01,55.4,88.0,Night,30.03,10.0,8.1,,Clear,0,0,0,0,27,10,2016
13770,A-13771,0,37.10203900000001,-121.981522,0.0,53.1,96.0,Night,30.01,10.0,3.5,,Clear,0,0,0,0,27,10,2016
13771,A-13772,0,37.988335,-121.24448400000001,0.0,55.0,93.0,Night,29.98,2.5,8.1,,Clear,0,0,0,1,27,10,2016
13772,A-13773,0,37.322952,-121.99568899999998,0.01,61.0,75.0,Night,29.99,10.0,4.6,,Other,0,0,0,2,27,10,2016
13773,A-13774,0,36.569672,-121.755661,0.01,54.0,90.0,Night,30.0,10.0,6.9,,Cloudy,0,0,1,2,27,10,2016
13774,A-13775,0,37.119289,-121.62611399999999,0.01,53.6,88.0,Night,30.01,10.0,8.1,,Cloudy,0,0,0,2,27,10,2016
13775,A-13776,0,37.467594,-122.20675700000001,0.0,59.0,94.0,Night,29.95,10.0,8.1,,Cloudy,0,0,0,2,27,10,2016
13776,A-13777,0,37.483288,-122.18073999999999,0.01,59.0,94.0,Night,29.95,10.0,8.1,,Cloudy,0,0,0,3,27,10,2016
13777,A-13778,1,37.945499,-122.057953,0.01,60.1,80.0,Night,29.95,8.0,8.1,0.02,Rain,1,0,0,3,27,10,2016
13778,A-13779,0,38.382065000000004,-122.68566899999999,0.01,57.0,96.0,Night,29.91,10.0,8.1,,Other,0,0,0,3,27,10,2016
13779,A-13780,1,37.890163,-122.308296,0.01,61.0,90.0,Night,29.94,10.0,5.8,,Other,0,0,0,3,27,10,2016
13780,A-13781,1,37.825237,-122.30583200000001,0.01,61.0,90.0,Night,29.94,10.0,5.8,,Other,0,1,0,3,27,10,2016
13781,A-13782,0,37.695808,-121.69686100000001,0.01,57.0,83.0,Night,29.94,10.0,3.5,0.0,Rain,1,0,1,4,27,10,2016
13782,A-13783,0,38.101845000000004,-122.238251,0.01,60.1,90.0,Night,29.92,10.0,3.5,0.0,Other,0,0,0,5,27,10,2016
13783,A-13784,0,38.014889000000004,-122.17768899999999,0.01,60.1,83.0,Night,29.91,10.0,3.5,,Other,0,0,0,6,27,10,2016
13784,A-13785,0,38.000178999999996,-121.824898,0.01,60.1,83.0,Night,29.91,10.0,3.5,,Other,0,1,0,6,27,10,2016
13785,A-13786,1,37.841358,-122.297058,0.01,62.1,90.0,Night,29.96,10.0,3.5,,Other,0,0,0,7,27,10,2016
13786,A-13787,0,38.013020000000004,-122.17456100000001,0.01,61.0,81.0,Night,29.91,10.0,4.6,0.0,Rain,0,1,0,7,27,10,2016
13787,A-13788,0,37.156029,-121.98298600000001,0.01,62.1,72.0,Night,29.96,10.0,6.9,0.0,Rain,0,0,0,7,27,10,2016
13788,A-13789,0,38.65864600000001,-120.98146100000001,0.01,62.6,37.0,Night,30.02,10.0,6.9,,Other,0,0,0,7,27,10,2016
13789,A-13790,1,37.608707,-122.068192,0.01,62.1,75.0,Day,29.99,10.0,8.1,,Other,0,1,0,7,27,10,2016
13790,A-13791,1,37.945370000000004,-122.058296,0.01,61.0,81.0,Day,29.91,10.0,4.6,0.0,Rain,1,0,0,7,27,10,2016
13791,A-13792,1,37.718925,-121.66210900000002,0.01,59.0,81.0,Day,29.94,10.0,8.1,,Other,0,0,0,7,27,10,2016
13792,A-13793,0,37.896384999999995,-121.696335,0.01,59.0,81.0,Day,29.94,10.0,8.1,,Other,1,0,0,8,27,10,2016
13793,A-13794,1,38.046963,-122.235771,0.01,62.1,78.0,Day,29.93,10.0,3.5,0.0,Other,0,1,0,8,27,10,2016
13794,A-13795,1,38.085972,-122.232803,0.01,62.1,86.0,Day,29.95,10.0,3.5,,Cloudy,0,1,0,8,27,10,2016
13795,A-13796,1,37.584377,-121.873268,0.01,60.1,83.0,Day,29.98,10.0,4.6,0.0,Rain,0,0,0,8,27,10,2016
13796,A-13797,0,38.183921999999995,-122.91076699999999,0.01,59.0,94.0,Day,29.99,8.0,8.1,,Other,0,0,0,9,27,10,2016
13797,A-13798,0,38.278969000000004,-122.62699099999999,0.01,59.0,94.0,Day,29.99,8.0,8.1,,Other,0,0,0,9,27,10,2016
13798,A-13799,1,37.682415,-122.12616000000001,0.01,63.0,72.0,Day,30.0,10.0,8.1,0.0,Cloudy,0,0,0,9,27,10,2016
13799,A-13800,0,38.320423,-122.50213600000001,0.0,60.8,88.0,Day,30.01,9.0,8.1,,Other,0,0,0,9,27,10,2016
13800,A-13801,0,38.714298,-121.540237,0.01,62.1,80.0,Day,29.98,10.0,12.7,0.0,Rain,0,0,0,9,27,10,2016
13801,A-13802,0,38.587680999999996,-122.84236899999999,0.0,59.0,96.0,Day,29.96,6.0,8.1,,Other,0,0,0,9,27,10,2016
13802,A-13803,0,37.875397,-122.510094,0.01,64.0,73.0,Day,29.98,10.0,3.5,,Other,0,0,0,9,27,10,2016
13803,A-13804,0,37.992592,-122.039635,0.01,64.0,73.0,Day,29.94,10.0,8.1,,Other,0,0,0,10,27,10,2016
13804,A-13805,0,37.248173,-121.831291,0.01,62.6,82.0,Day,30.0,10.0,5.8,,Other,0,1,0,10,27,10,2016
13805,A-13806,1,37.700974,-121.804146,0.01,61.0,83.0,Day,29.98,8.0,8.1,0.01,Rain,0,0,0,10,27,10,2016
13806,A-13807,1,37.731361,-122.42383600000001,0.01,64.0,75.0,Day,29.97,10.0,3.5,,Other,0,1,0,10,27,10,2016
13807,A-13808,0,37.892853,-122.16686999999999,0.01,64.9,68.0,Day,29.93,10.0,8.1,,Other,0,1,0,10,27,10,2016
13808,A-13809,1,38.57172,-121.50886499999999,0.01,62.6,88.0,Day,30.0,10.0,5.8,,Other,0,0,0,10,27,10,2016
13809,A-13810,1,37.328884,-121.870255,0.01,64.0,73.0,Day,29.98,10.0,11.5,0.02,Other,0,0,0,11,27,10,2016
13810,A-13811,0,38.01680800000001,-122.52873999999998,0.0,62.6,82.0,Day,29.98,10.0,5.8,,Other,0,0,0,11,27,10,2016
13811,A-13812,1,37.780827,-121.97723400000001,0.01,64.0,73.0,Day,29.97,10.0,5.8,0.0,Other,0,0,0,11,27,10,2016
13812,A-13813,0,37.250766999999996,-121.90611299999999,0.01,62.6,82.0,Day,30.0,10.0,5.8,,Other,0,1,0,11,27,10,2016
13813,A-13814,0,38.49266400000001,-121.44223799999999,0.01,62.6,88.0,Day,30.0,10.0,5.8,,Other,0,0,0,11,27,10,2016
13814,A-13815,0,38.116085,-121.42256200000001,0.01,60.1,93.0,Day,30.01,7.0,5.8,0.03,Other,0,0,0,11,27,10,2016
13815,A-13816,0,38.661243,-122.598846,0.01,60.1,96.0,Day,29.96,3.0,3.5,0.01,Other,0,0,0,11,27,10,2016
13816,A-13817,0,38.652042,-122.599777,0.01,61.0,93.0,Day,29.94,4.0,3.5,0.01,Other,0,0,0,11,27,10,2016
13817,A-13818,1,37.823818,-122.31868,0.01,66.9,66.0,Day,29.96,10.0,5.8,,Other,0,0,0,11,27,10,2016
13818,A-13819,1,37.875683,-122.045906,0.01,66.0,68.0,Day,29.93,10.0,3.5,,Other,0,0,0,11,27,10,2016
13819,A-13820,0,37.545795,-122.288956,0.01,64.4,83.0,Day,29.97,10.0,8.1,,Other,0,0,0,12,27,10,2016
13820,A-13821,1,37.334507,-122.02793100000001,0.01,66.0,68.0,Day,29.97,10.0,6.9,,Other,0,0,0,12,27,10,2016
13821,A-13822,0,36.788928999999996,-121.7015,0.0,66.9,47.0,Day,29.96,10.0,18.4,,Other,0,0,0,12,27,10,2016
13822,A-13823,0,38.555431,-121.440926,0.01,62.1,84.0,Day,30.0,10.0,5.8,,Other,0,0,0,12,27,10,2016
13823,A-13824,0,38.409191,-121.38887,0.01,62.1,84.0,Day,30.0,10.0,5.8,,Other,0,0,0,12,27,10,2016
13824,A-13825,0,38.01909600000001,-121.946693,0.01,66.0,68.0,Day,29.93,10.0,3.5,,Other,0,0,0,12,27,10,2016
13825,A-13826,0,38.495975,-121.45914499999999,0.01,62.1,84.0,Day,30.0,10.0,5.8,,Other,1,0,1,12,27,10,2016
13826,A-13827,0,38.47192800000001,-121.420479,0.01,62.1,84.0,Day,30.0,10.0,5.8,,Other,0,0,0,12,27,10,2016
13827,A-13828,0,38.388927,-122.88818400000001,0.01,62.1,90.0,Day,29.92,10.0,8.1,0.0,Other,0,0,0,12,27,10,2016
13828,A-13829,0,38.427665999999995,-122.769203,0.01,62.1,90.0,Day,29.92,10.0,8.1,0.0,Other,1,0,1,12,27,10,2016
13829,A-13830,0,37.842746999999996,-122.225571,0.01,72.0,64.0,Day,29.95,10.0,4.6,,Other,0,0,0,12,27,10,2016
13830,A-13831,0,37.257954,-122.09396399999999,0.01,68.0,61.0,Day,29.94,10.0,8.1,,Other,0,0,0,12,27,10,2016
13831,A-13832,0,37.315909999999995,-121.964104,0.01,68.0,61.0,Day,29.94,10.0,8.1,,Other,1,0,1,12,27,10,2016
13832,A-13833,1,37.706654,-121.92639199999999,0.01,63.0,78.0,Day,29.96,8.0,6.9,0.0,Other,0,1,0,12,27,10,2016
13833,A-13834,0,37.145508,-121.98496999999999,0.01,68.0,61.0,Day,29.94,10.0,8.1,,Other,0,1,0,12,27,10,2016
13834,A-13835,0,38.684998,-121.34248400000001,0.0,66.2,60.0,Day,29.99,10.0,11.5,,Other,0,0,0,12,27,10,2016
13835,A-13836,0,37.119865000000004,-121.975967,0.01,68.0,61.0,Day,29.94,10.0,8.1,,Other,0,0,0,13,27,10,2016
13836,A-13837,0,38.42992,-121.203575,0.01,66.2,68.0,Day,29.96,10.0,6.9,,Other,0,0,0,13,27,10,2016
13837,A-13838,0,37.314606,-121.931816,0.01,70.0,55.0,Day,29.94,10.0,4.6,,Other,1,0,1,13,27,10,2016
13838,A-13839,1,37.717979,-121.701424,0.01,61.0,87.0,Day,29.94,3.0,4.6,0.03,Rain,0,1,0,13,27,10,2016
13839,A-13840,0,38.660976,-121.35516399999999,0.01,66.2,64.0,Day,29.96,10.0,6.9,,Other,1,0,1,13,27,10,2016
13840,A-13841,0,38.915871,-121.04101599999998,0.01,60.8,77.0,Day,29.98,10.0,8.1,,Other,0,0,0,13,27,10,2016
13841,A-13842,0,37.63736,-121.89113600000002,0.01,61.0,87.0,Day,29.94,3.0,4.6,0.03,Rain,0,0,0,13,27,10,2016
13842,A-13843,0,37.730957000000004,-121.11086999999999,0.01,66.0,70.0,Day,29.95,10.0,4.6,0.0,Other,0,0,0,13,27,10,2016
13843,A-13844,1,37.76955,-122.22098500000001,0.01,66.0,75.0,Day,29.95,10.0,5.8,0.0,Rain,1,0,0,14,27,10,2016
13844,A-13845,0,37.739689,-121.121376,0.01,66.0,70.0,Day,29.95,10.0,4.6,0.0,Other,0,0,0,14,27,10,2016
13845,A-13846,0,38.03265800000001,-122.54312900000001,0.0,66.2,73.0,Day,29.95,10.0,6.9,,Other,0,0,0,14,27,10,2016
13846,A-13847,0,38.580303,-121.36646299999998,0.0,62.6,82.0,Day,29.95,10.0,13.8,,Other,0,0,0,14,27,10,2016
13847,A-13848,1,38.229442999999996,-122.116745,0.01,64.0,84.0,Day,29.92,4.0,8.1,0.01,Rain,0,0,0,14,27,10,2016
13848,A-13849,0,36.959419,-121.55108600000001,0.01,66.2,73.0,Day,29.95,10.0,6.9,,Other,0,0,0,14,27,10,2016
13849,A-13850,0,37.170097,-121.9897,0.01,68.0,68.0,Day,29.94,10.0,6.9,0.01,Other,1,0,1,15,27,10,2016
13850,A-13851,0,36.717017999999996,-121.661064,0.01,66.0,65.0,Day,29.95,10.0,8.1,,Other,0,1,0,15,27,10,2016
13851,A-13852,0,37.547934999999995,-120.90536499999999,0.01,66.9,68.0,Day,29.94,10.0,8.1,,Cloudy,0,0,0,15,27,10,2016
13852,A-13853,0,37.146126,-121.985832,0.01,68.0,68.0,Day,29.94,10.0,6.9,0.01,Other,0,0,0,15,27,10,2016
13853,A-13854,0,37.157486,-121.982018,0.01,68.0,68.0,Day,29.94,10.0,6.9,0.01,Other,0,0,0,15,27,10,2016
13854,A-13855,0,37.170097,-121.9897,0.01,66.0,81.0,Day,29.93,10.0,8.1,0.0,Other,1,0,1,15,27,10,2016
13855,A-13856,0,37.095531,-121.976456,0.01,66.0,78.0,Day,29.94,10.0,3.5,,Other,0,0,0,15,27,10,2016
13856,A-13857,1,37.83439600000001,-122.294991,0.01,66.0,84.0,Day,29.93,10.0,8.1,0.0,Other,0,0,0,15,27,10,2016
13857,A-13858,0,37.114731,-121.974701,0.01,66.0,81.0,Day,29.93,10.0,8.1,0.0,Other,0,0,0,15,27,10,2016
13858,A-13859,0,36.697777,-121.664604,0.01,64.9,75.0,Day,29.96,10.0,11.5,,Other,0,0,0,15,27,10,2016
13859,A-13860,0,38.415915999999996,-122.716103,0.01,61.0,97.0,Day,29.9,2.0,3.5,0.03,Rain,0,0,0,15,27,10,2016
13860,A-13861,0,37.896988,-122.54335,0.0,62.6,88.0,Day,29.94,5.0,3.5,,Other,0,0,0,15,27,10,2016
13861,A-13862,0,37.14604600000001,-121.985863,0.01,66.0,81.0,Day,29.93,10.0,8.1,0.0,Other,0,0,0,16,27,10,2016
13862,A-13863,0,37.322703999999995,-121.88029499999999,0.01,66.0,81.0,Day,29.93,10.0,8.1,0.0,Other,1,0,1,15,27,10,2016
13863,A-13864,1,37.333969,-121.860924,0.01,69.8,64.0,Day,29.94,10.0,5.8,,Cloudy,0,0,0,15,27,10,2016
13864,A-13865,0,37.572975,-120.935562,0.01,66.9,70.0,Day,29.93,9.0,6.9,,Other,0,1,0,16,27,10,2016
13865,A-13866,0,38.731544,-120.789566,0.01,55.4,100.0,Day,30.01,1.2,11.5,0.02,Other,0,0,0,15,27,10,2016
13866,A-13867,0,38.493031,-122.89286799999999,0.01,60.1,96.0,Day,29.91,2.0,8.1,0.04,Rain,0,0,0,16,27,10,2016
13867,A-13868,0,38.436195,-122.71756699999999,0.01,61.0,97.0,Day,29.9,2.0,3.5,0.03,Rain,0,0,0,16,27,10,2016
13868,A-13869,0,37.092255,-121.601463,0.01,66.2,73.0,Day,29.98,9.0,8.1,,Rain,0,1,0,16,27,10,2016
13869,A-13870,0,37.043991,-121.57786599999999,0.01,66.2,73.0,Day,29.98,9.0,8.1,,Rain,0,0,0,16,27,10,2016
13870,A-13871,0,37.518562,-122.270195,0.0,62.6,88.0,Day,29.96,3.0,5.8,,Rain,0,0,1,16,27,10,2016
13871,A-13872,0,38.010459999999995,-122.230171,0.01,62.6,82.0,Day,29.95,2.5,3.5,0.0,Rain,0,0,0,16,27,10,2016
13872,A-13873,1,37.736835,-122.19319899999999,0.01,64.0,84.0,Day,29.95,2.5,3.5,0.0,Rain,0,0,0,16,27,10,2016
13873,A-13874,0,36.578625,-121.90686799999999,0.01,63.0,70.0,Day,29.99,10.0,4.6,,Other,0,0,0,16,27,10,2016
13874,A-13875,1,38.0853,-122.23301699999999,0.01,62.1,86.0,Day,29.93,5.0,8.1,0.04,Rain,0,0,0,17,27,10,2016
13875,A-13876,1,37.69458,-122.14376100000001,0.01,62.1,84.0,Day,29.94,2.0,5.8,0.03,Rain,0,1,0,17,27,10,2016
13876,A-13877,1,37.560516,-122.035416,0.01,62.6,94.0,Day,29.95,6.0,5.8,,Rain,0,0,0,17,27,10,2016
13877,A-13878,0,36.994381,-121.81599399999999,0.0,63.0,78.0,Day,29.94,10.0,8.1,,Other,0,0,0,17,27,10,2016
13878,A-13879,0,39.487801,-121.53058600000001,0.0,61.0,90.0,Day,29.97,10.0,15.0,0.01,Rain,0,0,0,17,27,10,2016
13879,A-13880,0,39.384823,-123.34376499999999,0.01,57.9,93.0,Day,29.93,2.0,8.1,0.04,Rain,0,0,0,18,27,10,2016
13880,A-13881,1,37.717490999999995,-122.174973,0.01,62.1,93.0,Day,29.91,10.0,8.1,0.0,Other,0,0,0,17,27,10,2016
13881,A-13882,0,37.316662,-121.968346,0.0,64.9,68.0,Day,29.91,10.0,8.1,,Other,0,0,1,17,27,10,2016
13882,A-13883,0,37.866127,-122.206947,0.01,63.0,84.0,Night,29.93,2.5,3.5,0.0,Other,0,1,0,18,27,10,2016
13883,A-13884,1,37.703403,-121.736855,0.01,62.1,86.0,Day,29.92,10.0,8.1,0.0,Other,0,0,0,18,27,10,2016
13884,A-13885,0,36.666584,-121.62825,0.01,62.1,78.0,Night,29.94,10.0,11.5,,Clear,0,0,0,18,27,10,2016
13885,A-13886,1,39.148575,-120.901215,0.01,51.8,4.0,Day,30.02,10.0,8.1,0.11,Other,0,0,0,18,27,10,2016
13886,A-13887,0,37.388168,-122.163826,0.01,63.0,87.0,Night,29.91,10.0,9.2,,Cloudy,0,0,0,18,27,10,2016
13887,A-13888,1,37.863934,-122.302826,0.01,63.0,93.0,Night,29.92,7.0,3.5,0.0,Rain,0,1,0,18,27,10,2016
13888,A-13889,1,39.151306,-120.89546999999999,0.01,51.8,4.0,Night,30.02,10.0,4.6,0.01,Other,0,1,0,18,27,10,2016
13889,A-13890,0,37.885376,-122.516586,0.01,,,Night,,10.0,8.1,,Other,0,0,0,18,27,10,2016
13890,A-13891,0,38.254191999999996,-122.478378,0.01,57.2,100.0,Night,29.95,2.0,4.6,0.04,Other,0,0,0,18,27,10,2016
13891,A-13892,1,37.903793,-122.31286599999999,0.01,63.0,84.0,Night,29.89,2.5,3.5,0.02,Rain,0,1,0,18,27,10,2016
13892,A-13893,0,37.989971000000004,-122.134018,0.01,63.0,84.0,Night,29.93,2.5,8.1,0.0,Other,0,0,0,18,27,10,2016
13893,A-13894,1,37.693236999999996,-122.052116,0.01,62.1,80.0,Night,29.95,10.0,8.1,,Other,0,0,0,18,27,10,2016
13894,A-13895,1,37.385403000000004,-121.97613500000001,0.01,64.9,68.0,Night,29.93,10.0,3.5,,Other,0,0,0,18,27,10,2016
13895,A-13896,1,38.574219,-121.577095,0.01,60.1,93.0,Night,29.95,3.0,3.5,0.07,Rain,0,0,0,18,27,10,2016
13896,A-13897,0,38.601746,-122.86529499999999,0.01,60.1,100.0,Night,29.9,2.0,8.1,0.01,Rain,0,1,0,18,27,10,2016
13897,A-13898,0,37.553996999999995,-122.04847,0.01,60.8,100.0,Night,29.91,10.0,13.8,,Other,0,0,0,18,27,10,2016
13898,A-13899,0,37.319839,-121.93753799999999,0.0,64.9,68.0,Night,29.93,10.0,3.5,,Other,0,0,1,18,27,10,2016
13899,A-13900,0,37.984333,-122.549072,0.0,59.0,94.0,Night,29.94,2.0,8.1,,Other,0,0,0,19,27,10,2016
13900,A-13901,0,38.223103,-122.257843,0.01,61.0,90.0,Night,29.93,3.0,5.8,0.01,Rain,1,0,0,18,27,10,2016
13901,A-13902,0,37.716808,-122.07373799999999,0.01,62.1,80.0,Night,29.95,10.0,8.1,,Other,0,0,0,19,27,10,2016
